2018-02-28T13:46:38.168+0800 I CONTROL  [initandlisten] MongoDB starting : pid=29065 port=27005 dbpath=/usr/local/mongo-cluster-sharding/shards/node5/data/db 64-bit host=kieren.local
2018-02-28T17:04:11.454+0800 W NETWORK  [ReplicaSetMonitor-TaskExecutor-0] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:11.454+0800 W NETWORK  [ReplicaSetMonitor-TaskExecutor-0] No primary detected for set configset
2018-02-28T17:04:11.714+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:11.714+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:11.714+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:11.714+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:12.215+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:12.215+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:12.216+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:12.216+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:12.717+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:12.718+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:12.718+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:12.718+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:13.219+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:13.219+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:13.219+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:13.219+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:13.721+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:13.721+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:13.721+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:13.721+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:13.721+0800 I NETWORK  [initandlisten] All nodes for set configset are down. This has happened for 1071 checks in a row.
2018-02-28T17:04:14.223+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:14.223+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:14.223+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:14.223+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:14.724+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:14.725+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:14.725+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:14.725+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:15.225+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:15.226+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:15.226+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:15.226+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:15.727+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:15.727+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:15.728+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:15.728+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:16.229+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:16.229+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:16.230+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:16.230+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:16.731+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:16.731+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:16.732+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:16.732+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:16.732+0800 W SHARDING [initandlisten] Error initializing sharding state, sleeping for 2 seconds and trying again :: caused by :: FailedToSatisfyReadPreference: Error loading clusterID :: caused by :: could not find host matching read preference { mode: "nearest" } for set configset
2018-02-28T17:04:18.733+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:18.734+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:18.734+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:18.734+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:19.235+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:19.235+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:19.236+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:19.236+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:19.736+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:19.736+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:19.736+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:19.737+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:20.237+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:20.238+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:20.238+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:20.238+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:20.238+0800 I NETWORK  [initandlisten] All nodes for set configset are down. This has happened for 1081 checks in a row.
2018-02-28T17:04:20.739+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:20.740+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:20.740+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:20.740+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:21.241+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:21.241+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:21.242+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:21.242+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:21.742+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:21.743+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:21.743+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:21.743+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:22.244+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:22.244+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:22.244+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:22.244+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:22.746+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:22.747+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:22.747+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:22.747+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:04:22.796+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:22.796+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:22.796+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:22.796+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:04:23.248+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:23.248+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:04:23.248+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
